from_spot_id,from_spot_name,from_lng,from_lat,to_spot_id,to_spot_name,to_lng,to_lat,amap_origin_id,amap_dest_batch_index,driving_distance_km,driving_duration_hours,driving_duration_minutes,source_id
P004,葡萄沟,89.24417,43.000687,P016,夏塔古道,80.668138,42.597704,4,16,998.11,14.622,877.3,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P016,夏塔古道,80.668138,42.597704,5,16,926.666,15.538,932.3,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P016,夏塔古道,80.668138,42.597704,6,16,933.683,15.739,944.3,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P016,夏塔古道,80.668138,42.597704,7,16,1414.151,18.902,1134.2,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P016,夏塔古道,80.668138,42.597704,8,16,411.291,6.026,361.5,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P016,夏塔古道,80.668138,42.597704,9,16,379.666,6.498,389.9,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P016,夏塔古道,80.668138,42.597704,10,16,189.843,3.426,205.5,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P016,夏塔古道,80.668138,42.597704,11,16,1030.159,15.34,920.4,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P016,夏塔古道,80.668138,42.597704,12,16,930.524,15.659,939.5,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P016,夏塔古道,80.668138,42.597704,13,16,1038.941,15.288,917.3,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P016,夏塔古道,80.668138,42.597704,14,16,346.64,4.994,299.7,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P016,夏塔古道,80.668138,42.597704,15,16,120.11,3.716,223.0,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P016,夏塔古道,80.668138,42.597704,16,16,0.001,0.0,0.0,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P016,夏塔古道,80.668138,42.597704,17,16,447.659,6.428,385.7,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P016,夏塔古道,80.668138,42.597704,18,16,1206.507,17.844,1070.7,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P016,夏塔古道,80.668138,42.597704,19,16,1189.571,17.299,1037.9,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P016,夏塔古道,80.668138,42.597704,20,16,1177.418,17.152,1029.1,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P016,夏塔古道,80.668138,42.597704,21,16,1281.389,17.557,1053.4,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P016,夏塔古道,80.668138,42.597704,22,16,1057.961,14.989,899.3,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P016,夏塔古道,80.668138,42.597704,23,16,823.116,12.368,742.1,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P016,夏塔古道,80.668138,42.597704,24,16,1412.891,18.868,1132.1,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P016,夏塔古道,80.668138,42.597704,25,16,1412.271,18.829,1129.8,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P016,夏塔古道,80.668138,42.597704,26,16,1411.707,18.747,1124.8,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P016,夏塔古道,80.668138,42.597704,27,16,1596.473,21.608,1296.5,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P016,夏塔古道,80.668138,42.597704,28,16,1696.42,23.111,1386.6,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P016,夏塔古道,80.668138,42.597704,29,16,659.206,10.694,641.6,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P016,夏塔古道,80.668138,42.597704,30,16,721.528,11.845,710.7,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P016,夏塔古道,80.668138,42.597704,31,16,739.527,12.03,721.8,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P016,夏塔古道,80.668138,42.597704,32,16,814.699,13.233,794.0,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P016,夏塔古道,80.668138,42.597704,33,16,469.517,7.477,448.6,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P016,夏塔古道,80.668138,42.597704,34,16,878.61,13.334,800.0,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P016,夏塔古道,80.668138,42.597704,35,16,1019.822,14.279,856.8,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P016,夏塔古道,80.668138,42.597704,36,16,959.196,13.62,817.2,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P016,夏塔古道,80.668138,42.597704,37,16,1374.087,19.836,1190.2,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P016,夏塔古道,80.668138,42.597704,38,16,1266.296,19.918,1195.1,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P016,夏塔古道,80.668138,42.597704,39,16,1375.484,19.941,1196.5,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P016,夏塔古道,80.668138,42.597704,40,16,1510.436,20.189,1211.4,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P017,果子沟大桥,81.140191,44.475984,1,17,636.132,6.776,406.6,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P017,果子沟大桥,81.140191,44.475984,2,17,686.623,7.2,432.0,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P017,果子沟大桥,81.140191,44.475984,3,17,807.878,8.932,535.9,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P017,果子沟大桥,81.140191,44.475984,4,17,786.22,8.57,514.2,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P017,果子沟大桥,81.140191,44.475984,5,17,782.646,8.593,515.6,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P017,果子沟大桥,81.140191,44.475984,6,17,790.473,8.837,530.2,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P017,果子沟大桥,81.140191,44.475984,7,17,1385.648,17.273,1036.4,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P017,果子沟大桥,81.140191,44.475984,8,17,54.044,0.819,49.1,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P017,果子沟大桥,81.140191,44.475984,9,17,366.787,4.754,285.2,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P017,果子沟大桥,81.140191,44.475984,10,17,272.189,3.955,237.3,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P017,果子沟大桥,81.140191,44.475984,11,17,818.269,9.342,560.5,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P017,果子沟大桥,81.140191,44.475984,12,17,788.121,8.658,519.5,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P017,果子沟大桥,81.140191,44.475984,13,17,827.051,9.281,556.9,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P017,果子沟大桥,81.140191,44.475984,14,17,34.719,0.597,35.8,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P017,果子沟大桥,81.140191,44.475984,15,17,310.724,6.006,360.4,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P017,果子沟大桥,81.140191,44.475984,16,17,379.698,5.216,313.0,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P017,果子沟大桥,81.140191,44.475984,17,17,0.001,0.0,0.0,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P017,果子沟大桥,81.140191,44.475984,18,17,976.941,12.115,726.9,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P017,果子沟大桥,81.140191,44.475984,19,17,960.005,11.574,694.4,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P017,果子沟大桥,81.140191,44.475984,20,17,947.852,11.409,684.5,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P017,果子沟大桥,81.140191,44.475984,21,17,1051.823,11.91,714.6,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P017,果子沟大桥,81.140191,44.475984,22,17,828.395,9.242,554.5,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P017,果子沟大桥,81.140191,44.475984,23,17,593.55,6.543,392.6,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P017,果子沟大桥,81.140191,44.475984,24,17,1384.388,17.242,1034.5,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P017,果子沟大桥,81.140191,44.475984,25,17,1383.768,17.207,1032.5,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P017,果子沟大桥,81.140191,44.475984,26,17,1383.204,17.114,1026.9,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P017,果子沟大桥,81.140191,44.475984,27,17,1567.97,20.004,1200.2,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P017,果子沟大桥,81.140191,44.475984,28,17,1667.917,21.377,1282.6,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P017,果子沟大桥,81.140191,44.475984,29,17,630.703,9.19,551.4,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P017,果子沟大桥,81.140191,44.475984,30,17,693.025,10.298,617.9,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P017,果子沟大桥,81.140191,44.475984,31,17,711.024,10.482,628.9,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P017,果子沟大桥,81.140191,44.475984,32,17,786.196,11.741,704.5,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P017,果子沟大桥,81.140191,44.475984,33,17,441.014,6.015,360.9,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P017,果子沟大桥,81.140191,44.475984,34,17,850.107,11.901,714.0,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P017,果子沟大桥,81.140191,44.475984,35,17,798.59,8.586,515.1,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P017,果子沟大桥,81.140191,44.475984,36,17,737.964,7.803,468.2,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P017,果子沟大桥,81.140191,44.475984,37,17,1345.584,18.291,1097.4,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P017,果子沟大桥,81.140191,44.475984,38,17,1237.793,18.512,1110.7,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P017,果子沟大桥,81.140191,44.475984,39,17,1346.981,18.407,1104.4,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P017,果子沟大桥,81.140191,44.475984,40,17,1481.933,18.667,1120.0,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P018,喀纳斯湖,87.055797,48.82663,1,18,674.896,8.795,527.7,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P018,喀纳斯湖,87.055797,48.82663,2,18,775.304,9.919,595.1,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P018,喀纳斯湖,87.055797,48.82663,3,18,896.559,11.396,683.8,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P018,喀纳斯湖,87.055797,48.82663,4,18,874.901,11.087,665.2,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P018,喀纳斯湖,87.055797,48.82663,5,18,871.327,11.101,666.1,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P018,喀纳斯湖,87.055797,48.82663,6,18,879.154,11.293,677.5,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P018,喀纳斯湖,87.055797,48.82663,7,18,1989.95,22.193,1331.6,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P018,喀纳斯湖,87.055797,48.82663,8,18,924.475,11.194,671.6,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P018,喀纳斯湖,87.055797,48.82663,9,18,868.996,13.397,803.8,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P018,喀纳斯湖,87.055797,48.82663,10,18,1086.691,16.158,969.5,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P018,喀纳斯湖,87.055797,48.82663,11,18,906.95,11.763,705.8,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P018,喀纳斯湖,87.055797,48.82663,12,18,876.802,11.184,671.0,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P018,喀纳斯湖,87.055797,48.82663,13,18,915.732,11.736,704.2,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P018,喀纳斯湖,87.055797,48.82663,14,18,984.915,11.971,718.2,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P018,喀纳斯湖,87.055797,48.82663,15,18,1125.226,18.164,1089.8,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P018,喀纳斯湖,87.055797,48.82663,16,18,1194.2,17.439,1046.3,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P018,喀纳斯湖,87.055797,48.82663,17,18,950.193,11.403,684.2,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P018,喀纳斯湖,87.055797,48.82663,18,18,33.994,1.094,65.7,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P018,喀纳斯湖,87.055797,48.82663,19,18,98.836,2.609,156.6,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P018,喀纳斯湖,87.055797,48.82663,20,18,38.095,1.129,67.8,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P018,喀纳斯湖,87.055797,48.82663,21,18,475.006,7.846,470.7,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P018,喀纳斯湖,87.055797,48.82663,22,18,158.853,3.18,190.8,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P018,喀纳斯湖,87.055797,48.82663,23,18,375.585,5.822,349.3,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P018,喀纳斯湖,87.055797,48.82663,24,18,1988.69,22.097,1325.8,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P018,喀纳斯湖,87.055797,48.82663,25,18,1988.07,22.088,1325.3,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P018,喀纳斯湖,87.055797,48.82663,26,18,1987.506,22.052,1323.1,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P018,喀纳斯湖,87.055797,48.82663,27,18,2172.272,24.948,1496.9,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P018,喀纳斯湖,87.055797,48.82663,28,18,2272.219,26.363,1581.8,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P018,喀纳斯湖,87.055797,48.82663,29,18,1087.163,17.004,1020.3,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P018,喀纳斯湖,87.055797,48.82663,30,18,1285.393,15.29,917.4,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P018,喀纳斯湖,87.055797,48.82663,31,18,1167.484,18.311,1098.7,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P018,喀纳斯湖,87.055797,48.82663,32,18,1012.772,13.32,799.2,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P018,喀纳斯湖,87.055797,48.82663,33,18,897.474,13.854,831.3,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P018,喀纳斯湖,87.055797,48.82663,34,18,1076.683,13.32,799.2,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P018,喀纳斯湖,87.055797,48.82663,35,18,837.354,10.378,622.7,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P018,喀纳斯湖,87.055797,48.82663,36,18,776.728,9.842,590.5,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P018,喀纳斯湖,87.055797,48.82663,37,18,1932.614,23.621,1417.2,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P018,喀纳斯湖,87.055797,48.82663,38,18,1642.314,20.98,1258.8,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P018,喀纳斯湖,87.055797,48.82663,39,18,1934.011,23.715,1422.9,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P018,喀纳斯湖,87.055797,48.82663,40,18,2086.235,23.685,1421.1,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P019,禾木村,87.452753,48.576964,1,19,670.295,8.413,504.8,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P019,禾木村,87.452753,48.576964,2,19,770.703,9.578,574.7,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P019,禾木村,87.452753,48.576964,3,19,891.958,11.041,662.5,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P019,禾木村,87.452753,48.576964,4,19,870.3,10.74,644.4,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P019,禾木村,87.452753,48.576964,5,19,866.726,10.754,645.2,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P019,禾木村,87.452753,48.576964,6,19,874.553,10.943,656.6,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P019,禾木村,87.452753,48.576964,7,19,1985.349,21.879,1312.7,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P019,禾木村,87.452753,48.576964,8,19,919.874,10.814,648.8,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P019,禾木村,87.452753,48.576964,9,19,864.395,13.051,783.1,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P019,禾木村,87.452753,48.576964,10,19,1082.09,15.88,952.8,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P019,禾木村,87.452753,48.576964,11,19,902.349,11.415,684.9,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P019,禾木村,87.452753,48.576964,12,19,872.201,10.83,649.8,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P019,禾木村,87.452753,48.576964,13,19,911.131,11.387,683.2,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P019,禾木村,87.452753,48.576964,14,19,980.314,11.586,695.1,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P019,禾木村,87.452753,48.576964,15,19,1120.625,17.894,1073.6,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P019,禾木村,87.452753,48.576964,16,19,1189.599,17.143,1028.6,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P019,禾木村,87.452753,48.576964,17,19,945.592,11.002,660.1,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P019,禾木村,87.452753,48.576964,18,19,177.841,4.028,241.7,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P019,禾木村,87.452753,48.576964,19,19,0.001,0.0,0.0,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P019,禾木村,87.452753,48.576964,20,19,148.752,3.166,190.0,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P019,禾木村,87.452753,48.576964,21,19,451.724,8.646,518.8,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P019,禾木村,87.452753,48.576964,22,19,154.252,2.79,167.4,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P019,禾木村,87.452753,48.576964,23,19,370.984,5.434,326.0,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P019,禾木村,87.452753,48.576964,24,19,1984.089,21.846,1310.8,AMAP_DISTANCE_API
